chromosome	position	polarity
chromosome_28_30	508515	1
chromosome_28_30	508519	1
chromosome_28_30	508577	0
chromosome_28_30	508731	0
chromosome_28_30	508757	0
chromosome_28_30	508761	1
chromosome_28_30	508781	1
chromosome_28_30	508834	0
chromosome_28_30	508860	0
chromosome_28_30	508871	1
chromosome_28_30	508879	0
chromosome_28_30	508905	0
chromosome_28_30	509001	0
chromosome_28_30	509023	1
chromosome_28_30	509144	1
chromosome_28_30	509177	0
chromosome_28_30	509196	0
chromosome_28_30	509216	0
chromosome_28_30	509217	0
chromosome_28_30	509242	1
chromosome_28_30	509250	1
chromosome_28_30	509267	1
chromosome_28_30	509272	0
chromosome_28_30	509399	1
chromosome_28_30	509441	0
chromosome_28_30	509442	1
chromosome_28_30	509443	0
chromosome_28_30	509450	0
chromosome_28_30	509456	1
chromosome_28_30	509461	1
chromosome_28_30	509489	0
chromosome_28_30	509495	0
chromosome_28_30	509499	1
chromosome_28_30	509504	1
chromosome_28_30	509536	0
chromosome_28_30	509545	0
chromosome_28_30	509577	0
chromosome_28_30	509673	1
chromosome_28_30	509758	1
chromosome_28_30	509871	1
chromosome_28_30	509881	1
chromosome_28_30	510004	0
chromosome_28_30	510085	1
chromosome_28_30	510117	1
chromosome_28_30	510231	0
chromosome_28_30	510233	1
chromosome_28_30	510299	1
chromosome_28_30	510735	1
chromosome_28_30	510868	0
chromosome_28_30	511077	0
chromosome_28_30	511250	0
chromosome_28_30	511255	0
chromosome_28_30	511297	1
chromosome_28_30	511347	0
chromosome_28_30	511392	0
chromosome_28_30	511414	1
chromosome_28_30	511537	1
chromosome_28_30	511544	0
chromosome_28_30	511575	1
chromosome_28_30	511604	1
chromosome_28_30	511614	1
chromosome_28_30	511641	1
chromosome_28_30	511648	1
chromosome_28_30	511683	0
chromosome_28_30	511940	1
chromosome_28_30	511942	0
chromosome_28_30	511951	1
chromosome_28_30	512013	1
chromosome_28_30	512085	0
chromosome_28_30	512099	0
chromosome_28_30	512135	1
chromosome_28_30	512147	1
chromosome_28_30	512153	1
chromosome_28_30	512176	1
chromosome_28_30	512199	1
chromosome_28_30	512247	0
chromosome_28_30	512357	0
chromosome_28_30	512375	1
chromosome_28_30	512410	1
chromosome_28_30	512413	1
chromosome_28_30	512476	1
chromosome_28_30	512503	1
chromosome_28_30	512537	0
chromosome_28_30	512546	1
chromosome_28_30	512622	1
chromosome_28_30	512797	1
chromosome_28_30	513077	1
chromosome_28_30	513126	0
chromosome_28_30	513176	1
chromosome_28_30	513191	1
chromosome_28_30	513408	1
chromosome_28_30	513466	0
chromosome_28_30	513500	1
chromosome_28_30	513897	0
chromosome_28_30	514055	0
chromosome_28_30	514084	0
chromosome_28_30	514090	1
chromosome_28_30	514101	0
chromosome_28_30	514136	0
chromosome_28_30	514189	1
chromosome_28_30	514196	1
chromosome_28_30	514233	0
chromosome_28_30	514238	0
chromosome_28_30	514309	1
chromosome_28_30	514313	0
chromosome_28_30	514390	0
chromosome_28_30	514456	0
chromosome_28_30	514491	1
chromosome_28_30	514506	1
chromosome_28_30	514538	0
chromosome_28_30	514539	1
chromosome_28_30	514572	0
chromosome_28_30	514640	0
chromosome_28_30	514724	0
chromosome_28_30	514778	0
chromosome_28_30	514802	0
chromosome_28_30	514808	0
chromosome_28_30	514886	1
chromosome_28_30	514917	1
chromosome_28_30	514935	1
chromosome_28_30	515007	1
chromosome_28_30	515070	0
chromosome_28_30	515085	0
chromosome_28_30	515087	0
chromosome_28_30	515131	0
chromosome_28_30	515135	1
chromosome_28_30	515149	0
chromosome_28_30	515194	1
chromosome_28_30	515200	1
chromosome_28_30	515236	1
chromosome_28_30	515238	1
chromosome_28_30	515248	1
chromosome_28_30	515614	1
chromosome_28_30	515698	1
chromosome_28_30	515716	1
chromosome_28_30	515737	0
chromosome_28_30	515746	1
chromosome_28_30	515759	1
chromosome_28_30	515777	1
chromosome_28_30	515781	1
chromosome_28_30	515945	1
chromosome_28_30	516172	1
chromosome_28_30	516361	1
chromosome_28_30	516524	1
chromosome_28_30	516627	0
chromosome_28_30	516719	0
chromosome_28_30	516725	0
chromosome_28_30	516737	1
chromosome_28_30	516753	1
chromosome_28_30	516773	0
chromosome_28_30	516774	0
chromosome_28_30	516804	0
chromosome_28_30	516872	0
chromosome_28_30	516901	1
chromosome_28_30	516910	0
chromosome_28_30	516962	0
chromosome_28_30	516976	1
chromosome_28_30	517107	1
chromosome_28_30	517136	1
chromosome_28_30	517179	0
chromosome_28_30	517180	0
chromosome_28_30	517195	0
chromosome_28_30	517213	1
chromosome_28_30	517244	1
chromosome_28_30	517302	0
chromosome_28_30	517328	1
chromosome_28_30	517360	1
chromosome_28_30	517369	0
chromosome_28_30	517394	1
chromosome_28_30	517606	1
chromosome_28_30	517607	0
chromosome_28_30	517731	1
chromosome_28_30	517732	1
chromosome_28_30	517770	1
chromosome_28_30	517786	0
chromosome_28_30	517798	0
chromosome_28_30	517826	0
chromosome_28_30	517833	0
chromosome_28_30	517853	1
chromosome_28_30	517875	0
chromosome_28_30	517930	1
chromosome_28_30	517962	1
chromosome_28_30	517982	0
chromosome_28_30	517983	1
chromosome_28_30	518057	1
chromosome_28_30	518127	1
chromosome_28_30	518128	0
chromosome_28_30	518131	1
chromosome_28_30	518132	0
chromosome_28_30	518156	1
chromosome_28_30	518160	0
chromosome_28_30	518176	0
chromosome_28_30	518209	0
chromosome_28_30	518390	0
chromosome_28_30	518675	1
chromosome_28_30	518689	0
chromosome_28_30	518768	1
chromosome_28_30	518786	0
chromosome_28_30	518915	0
chromosome_28_30	518977	1
chromosome_28_30	519064	0
chromosome_28_30	519118	0
chromosome_28_30	519147	0
chromosome_28_30	519149	1
chromosome_28_30	519163	1
chromosome_28_30	519183	0
chromosome_28_30	519198	0
chromosome_28_30	519215	0
chromosome_28_30	519223	0
chromosome_28_30	519253	1
chromosome_28_30	519256	1
chromosome_28_30	519265	0
chromosome_28_30	519305	1
chromosome_28_30	519310	0
chromosome_28_30	519313	0
chromosome_28_30	519350	1
chromosome_28_30	519358	1
chromosome_28_30	519359	0
chromosome_28_30	519375	0
chromosome_28_30	519408	1
chromosome_28_30	519422	0
chromosome_28_30	519440	1
chromosome_28_30	519486	1
chromosome_28_30	519530	0
chromosome_28_30	519532	1
chromosome_28_30	519597	1
chromosome_28_30	519600	1
chromosome_28_30	519610	0
chromosome_28_30	519613	1
chromosome_28_30	519617	0
chromosome_28_30	519630	0
chromosome_28_30	519671	0
chromosome_28_30	519722	0
chromosome_28_30	519761	1
chromosome_28_30	519764	0
chromosome_28_30	519785	1
chromosome_28_30	519797	1
chromosome_28_30	519798	0
chromosome_28_30	519826	0
chromosome_28_30	519877	0
chromosome_28_30	519886	0
chromosome_28_30	519914	1
chromosome_28_30	519975	0
chromosome_28_30	519985	1
chromosome_28_30	519986	1
chromosome_28_30	519999	0
chromosome_28_30	520016	0
chromosome_28_30	520057	0
chromosome_28_30	520094	0
chromosome_28_30	520159	0
chromosome_28_30	520178	0
chromosome_28_30	520214	1
chromosome_28_30	520222	1
chromosome_28_30	520232	0
chromosome_28_30	520240	0
chromosome_28_30	520244	0
chromosome_28_30	520248	1
chromosome_28_30	520258	0
chromosome_28_30	520260	1
chromosome_29	442143	1
chromosome_29	442149	0
chromosome_29	442152	1
chromosome_29	442161	1
chromosome_29	442167	1
chromosome_29	442299	1
chromosome_29	442302	1
chromosome_29	442383	1
chromosome_29	442401	0
chromosome_29	442611	0
chromosome_29	442743	1
chromosome_29	442749	0
chromosome_29	442773	1
chromosome_29	442827	1
chromosome_29	442837	1
chromosome_29	442924	1
chromosome_29	442929	1
chromosome_29	442956	1
chromosome_29	442968	1
chromosome_29	442979	1
chromosome_29	443015	1
chromosome_29	443018	1
chromosome_29	443019	1
chromosome_29	443026	1
chromosome_29	443037	1
chromosome_29	443052	1
chromosome_29	443100	1
chromosome_29	443102	1
chromosome_29	443111	0
chromosome_29	443187	1
chromosome_29	443222	0
chromosome_29	443223	0
chromosome_29	443259	1
chromosome_29	443339	0
chromosome_29	443371	0
chromosome_29	443409	0
chromosome_29	443418	0
chromosome_29	443430	1
chromosome_29	443453	1
chromosome_29	443500	0
chromosome_29	443528	1
chromosome_29	443532	1
chromosome_29	443560	1
chromosome_29	443581	1
chromosome_29	443660	0
chromosome_29	443706	0
chromosome_29	443992	0
chromosome_29	444017	0
chromosome_29	444076	0
chromosome_29	444080	0
chromosome_29	444182	0
chromosome_29	444216	1
chromosome_29	444217	1
chromosome_29	444224	0
chromosome_29	444287	0
chromosome_29	444332	0
chromosome_29	444353	0
chromosome_29	444357	0
chromosome_29	444420	1
chromosome_29	444429	1
chromosome_29	444440	0
chromosome_29	444457	1
chromosome_29	444492	0
chromosome_29	444498	0
chromosome_29	444512	0
chromosome_29	444724	0
chromosome_29	444825	1
chromosome_29	444876	0
chromosome_29	444905	0
chromosome_29	444970	0
chromosome_29	445035	0
chromosome_29	445036	1
chromosome_29	445053	0
chromosome_29	445111	1
chromosome_29	445255	0
chromosome_29	445278	0
chromosome_29	445279	0
chromosome_29	445282	0
chromosome_29	445298	0
chromosome_29	445299	1
chromosome_29	445305	1
chromosome_29	445509	1
chromosome_29	445635	1
chromosome_29	445645	1
chromosome_29	445652	1
chromosome_29	445732	0
chromosome_29	445880	0
chromosome_29	445918	1
chromosome_29	445931	0
chromosome_29	445961	0
chromosome_29	446016	0
chromosome_29	446235	0
chromosome_29	446246	0
chromosome_29	446339	0
chromosome_29	446705	1
chromosome_29	446784	1
chromosome_29	446825	0
chromosome_29	447080	1
chromosome_29	447152	0
chromosome_29	447166	0
chromosome_29	447180	1
chromosome_29	447294	0
chromosome_29	447575	1
chromosome_29	447603	0
chromosome_29	447614	1
chromosome_29	447641	0
chromosome_29	447660	0
chromosome_29	447705	1
chromosome_29	447707	1
chromosome_29	447787	0
chromosome_29	447794	1
chromosome_29	447924	1
chromosome_29	447926	0
chromosome_29	447930	0
chromosome_29	447997	0
chromosome_29	448221	0
chromosome_29	448269	1
chromosome_29	448274	0
chromosome_29	448324	1
chromosome_29	448392	1
chromosome_29	448494	1
chromosome_29	448578	1
chromosome_29	448581	0
chromosome_29	448667	1
chromosome_29	449324	1
chromosome_29	449351	0
chromosome_29	449450	0
chromosome_29	449784	0
chromosome_29	450137	0
chromosome_29	450398	1
chromosome_29	450647	0
chromosome_29	450677	1
chromosome_29	451091	1
chromosome_29	451109	0
chromosome_29	451148	1
chromosome_29	451212	1
chromosome_29	451284	0
chromosome_29	451295	0
chromosome_29	451380	1
chromosome_29	451406	1
chromosome_29	451409	1
chromosome_29	451448	1
chromosome_29	451470	1
chromosome_29	451521	1
chromosome_29	451540	0
chromosome_29	451558	0
chromosome_29	451563	1
chromosome_29	451566	1
chromosome_29	451573	0
chromosome_29	451579	0
chromosome_29	451608	1
chromosome_29	451620	1
chromosome_29	451626	0
chromosome_29	451646	1
chromosome_29	451724	1
chromosome_29	451847	0
chromosome_29	451915	0
chromosome_29	451927	0
chromosome_29	451966	1
chromosome_29	451978	1
chromosome_29	451985	0
chromosome_29	452014	1
chromosome_29	452185	1
chromosome_29	452302	0
chromosome_29	452309	0
chromosome_29	452393	1
chromosome_29	452403	0
chromosome_29	452448	0
chromosome_29	452467	0
chromosome_29	452472	1
chromosome_29	452654	0
chromosome_29	452655	1
chromosome_29	452656	1
chromosome_29	452673	0
chromosome_29	452694	0
chromosome_29	452721	1
chromosome_29	452872	1
chromosome_29	452879	0
chromosome_29	452968	0
chromosome_29	453013	1
chromosome_29	453016	1
chromosome_29	453021	0
chromosome_29	453139	0
chromosome_29	453142	1
chromosome_29	453380	0
chromosome_29	453472	0
chromosome_29	453484	0
chromosome_29	453487	1
chromosome_29	453767	1
chromosome_29	453937	1
chromosome_29	453987	1
chromosome_29	454076	0
chromosome_29	454130	1
chromosome_29	454225	0
chromosome_29	454249	0
chromosome_29	454272	0
chromosome_29	454284	1
chromosome_29	454322	0
chromosome_29	454336	1
chromosome_29	454342	1
chromosome_29	454375	1
chromosome_29	454378	1
chromosome_29	454387	0
chromosome_29	454413	1
chromosome_29	454448	1
chromosome_29	454451	1
chromosome_29	454514	1
chromosome_29	454695	0
chromosome_29	454729	1
chromosome_29	454771	1
chromosome_29	454790	0
chromosome_29	454799	1
chromosome_29	454822	0
chromosome_29	454871	0
chromosome_29	454957	0
chromosome_29	454995	0
chromosome_29	455007	1
chromosome_29	455059	1
chromosome_29	455126	1
chromosome_29	455162	0
chromosome_29	455163	1
chromosome_29	455296	0
chromosome_29	455304	0
chromosome_29	455321	0
chromosome_29	455323	1
chromosome_29	455327	1
chromosome_29	455362	1
chromosome_29	455392	0
chromosome_29	455397	1
chromosome_29	455418	0
chromosome_29	455420	1
chromosome_29	455423	0
chromosome_29	455429	0
chromosome_29	455440	0
chromosome_29	455533	0
chromosome_29	455623	1
chromosome_29	455641	0
chromosome_29	455657	1
chromosome_29	455668	1
chromosome_29	455701	1
chromosome_29	455702	1
chromosome_29	455725	1
chromosome_29	455774	1
chromosome_29	455781	1
chromosome_29	455808	0
chromosome_29	455815	0
chromosome_29	455928	1
chromosome_29	456023	0
chromosome_29	456072	1
chromosome_29	456095	1
chromosome_29	456278	0
chromosome_29	456291	1
chromosome_29	456292	1
chromosome_29	456311	1
chromosome_29	456312	1
chromosome_29	456385	1
chromosome_29	456392	1
chromosome_29	456418	1
chromosome_29	456469	1
chromosome_29	456480	1
chromosome_29	456504	0
chromosome_29	456506	1
chromosome_29	456507	1
chromosome_29	456622	1
chromosome_29	456651	0
chromosome_29	456675	1
chromosome_29	456689	0
chromosome_29	456690	0
chromosome_29	456710	1
chromosome_29	456755	1
chromosome_29	456824	0
chromosome_29	456903	0
chromosome_29	456918	0
chromosome_29	456938	0
chromosome_29	456940	0
chromosome_29	456954	1
chromosome_29	456957	0
chromosome_29	456969	0
chromosome_29	456970	0
chromosome_29	456974	0
chromosome_29	456983	0
chromosome_29	456997	1
chromosome_29	456999	1
chromosome_29	457012	0
chromosome_29	457024	0
chromosome_29	457035	0
chromosome_29	457079	1
chromosome_29	457081	0
chromosome_29	457164	1
chromosome_29	457206	0
chromosome_29	457217	0
chromosome_29	457232	0
chromosome_29	457250	0
chromosome_29	457261	0
chromosome_29	457290	0
chromosome_29	457311	0
chromosome_29	457320	0
chromosome_29	457334	1
chromosome_29	457345	1
chromosome_29	457354	1
chromosome_29	457357	0
chromosome_29	457369	0
chromosome_29	457389	1
chromosome_29	457408	1
chromosome_29	457419	0
chromosome_29	457475	1
chromosome_29	457480	0
chromosome_29	457487	1
chromosome_29	457488	1
chromosome_29	457526	1
chromosome_29	457538	0
chromosome_29	457585	0
chromosome_29	457655	0
chromosome_29	457703	0
chromosome_29	457717	0
chromosome_29	457726	0
chromosome_29	457731	0
chromosome_29	457738	0
chromosome_29	457793	0
chromosome_29	457812	1
chromosome_29	457814	0
chromosome_29	457818	1
chromosome_29	457839	0
chromosome_29	457856	1
chromosome_29	457864	1
chromosome_29	457870	0
chromosome_29	457871	1
chromosome_29	457948	0
chromosome_29	457981	1
chromosome_29	458000	1
chromosome_29	458005	0
chromosome_29	458020	1
chromosome_29	458060	0
chromosome_29	458064	1
chromosome_29	458074	1
chromosome_29	458087	0
chromosome_29	458088	0
chromosome_29	458113	1
chromosome_29	458122	0
chromosome_29	458128	0
chromosome_29	458159	0
chromosome_29	458177	1
chromosome_29	458178	0
chromosome_29	458269	0
chromosome_29	458323	0
chromosome_29	458346	0
chromosome_29	458385	1
chromosome_29	458455	0
chromosome_29	458503	1
chromosome_29	458523	0
chromosome_29	458542	0
chromosome_29	458552	0
chromosome_29	458589	0
chromosome_29	458620	0
chromosome_29	458721	0
chromosome_29	458776	1
chromosome_29	458826	1
chromosome_29	458994	0
chromosome_29	459017	1
chromosome_29	459110	1
chromosome_29	459182	1
chromosome_29	459225	1
chromosome_29	459242	1
chromosome_29	459263	0
chromosome_29	459318	1
chromosome_29	459329	1
chromosome_29	459338	0
chromosome_29	459343	0
chromosome_29	459357	0
chromosome_29	459387	0
chromosome_29	459396	0
chromosome_29	459417	0
chromosome_29	459458	1
chromosome_29	459465	0
chromosome_29	459614	1
chromosome_29	459621	0
chromosome_29	459635	1
chromosome_29	459647	1
chromosome_29	459737	1
chromosome_29	459757	1
chromosome_29	459794	0
chromosome_29	459813	1
chromosome_29	459814	0
chromosome_29	459833	1
chromosome_29	459837	1
chromosome_29	459866	0
chromosome_29	459885	0
chromosome_29	459897	1
chromosome_29	459924	0
chromosome_29	459962	1
chromosome_29	459999	0
chromosome_29	460022	1
chromosome_29	460023	0
chromosome_29	460031	0
chromosome_29	460112	1
chromosome_29	460131	1
chromosome_29	460133	1
chromosome_29	460175	1
chromosome_29	460182	1
chromosome_29	460217	1
chromosome_29	460242	0
chromosome_29	460246	0
chromosome_29	460249	0
chromosome_29	460307	0
chromosome_29	460350	0
chromosome_29	460364	1
chromosome_29	460576	0
chromosome_29	460710	1
chromosome_29	460718	1
chromosome_29	460719	1
chromosome_29	460731	0
chromosome_29	460744	1
chromosome_29	460983	1
chromosome_29	461029	1
chromosome_29	461112	0
chromosome_29	461115	1
chromosome_29	461131	1
chromosome_29	461163	0
chromosome_29	461182	0
chromosome_29	461186	1
chromosome_29	461215	0
chromosome_29	461228	0
chromosome_29	461397	1
chromosome_29	461443	0
chromosome_29	461464	1
chromosome_29	461475	0
chromosome_29	461490	0
chromosome_29	461498	1
chromosome_29	461499	1
chromosome_29	461532	0
chromosome_29	461534	1
chromosome_29	461536	0
chromosome_29	461544	0
chromosome_29	461548	0
chromosome_29	461558	1
chromosome_29	461566	0
chromosome_29	461590	1
chromosome_29	461595	0
chromosome_29	461603	0
chromosome_29	461636	1
chromosome_29	461724	0
chromosome_29	461728	1
chromosome_29	461740	0
chromosome_29	461748	0
chromosome_29	461753	0
chromosome_29	461757	1
chromosome_29	461763	1
chromosome_29	461774	0
chromosome_29	461789	1
chromosome_29	461799	0
chromosome_29	461875	0
chromosome_29	461885	0
chromosome_29	461905	1
chromosome_29	461925	1
chromosome_29	461926	1
chromosome_29	461955	1
chromosome_29	461960	0
chromosome_29	462017	1
chromosome_29	462127	1
chromosome_29	462178	1
chromosome_29	462179	1
chromosome_29	462216	1
chromosome_29	462228	1
chromosome_29	462259	0
chromosome_29	462273	1
chromosome_29	462352	0
chromosome_29	462388	0
chromosome_29	462397	0
chromosome_29	462402	1
chromosome_29	462403	1
chromosome_29	462479	1
chromosome_29	462482	1
chromosome_29	462490	0
chromosome_29	462508	1
chromosome_29	462558	0
chromosome_29	462567	0
chromosome_29	462587	0
chromosome_29	462625	0
chromosome_29	462676	1
chromosome_29	462698	1
chromosome_29	462699	0
chromosome_29	462739	1
chromosome_29	462745	1
chromosome_29	462800	0
chromosome_29	462806	1
chromosome_29	462812	0
chromosome_29	462837	1
chromosome_29	462838	0
chromosome_29	462839	1
chromosome_29	462846	0
chromosome_29	462854	0
chromosome_29	462855	1
chromosome_29	462885	1
chromosome_29	462887	1
chromosome_29	462889	1
chromosome_29	462912	1
chromosome_29	462920	1
chromosome_29	462969	1
chromosome_29	463048	0
chromosome_29	463061	0
chromosome_29	463067	0
chromosome_29	463085	1
chromosome_29	463104	1
